TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.bcel.generic.BranchHandleTestCase#testGetBHnull,3,1,178.614563,11.441865,15.656301,178.614563,11.441865,15.656301,535.843689,34.325595,46.968903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.bcel.classfile.ConstantPoolTestCase#testClassWithDoubleConstantPoolItem,19,11,183.459091,11.455972,15.982503,16.678099181818183,1.0414519999999998,1.4529548181818182,316.88388445454547,19.787588,27.606141545454545,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3
org.apache.bcel.verifier.VerifierTestCase#testCollection,3,1,187.698288,11.454613,16.383857,187.698288,11.454613,16.383857,563.094864,34.363839000000006,49.151571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.GETFIELDTestCase#accept,16,2,178.838898,11.437669,15.682325,89.419449,5.7188345,7.8411625,1430.711184,91.501352,125.4586,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.LSHRTestCase#accept,12,2,176.232391,11.43239,15.449369,88.1161955,5.716195,7.7246845,1057.394346,68.59434,92.69621400000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.verifier.VerifierTestCase#testCommonsLang1,3,1,247.500305,11.560343,21.391565,247.500305,11.560343,21.391565,742.5009150000001,34.681029,64.174695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.I2DTestCase#accept,12,2,176.238113,11.373903,15.444205,88.1190565,5.6869515,7.7221025,1057.428678,68.243418,92.66523000000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.generic.I2BTestCase#accept,12,2,181.348526,11.431032,15.89675,90.674263,5.715516,7.948375,1088.091156,68.58619200000001,95.38050000000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.bcel.util.ClassPathRepositoryTestCase#testClassPathRepository,5,3,188.418167,11.406349,16.347303,62.80605566666667,3.8021163333333337,5.449101,314.03027833333334,19.010581666666667,27.245505,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.bcel.util.ModularRuntimeImageTestCase#testListJreModules,5,5,187.728622,11.441144,16.368942,37.5457244,2.2882287999999997,3.2737884,187.728622,11.441144,16.368942,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
