TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetFirstLast3__ALEXANDER_Returns_Aleder,3,1,174.441788,11.439853,15.248604,174.441788,11.439853,15.248604,523.325364,34.319559,45.745812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.language.ColognePhoneticTest#testIsEncodeEquals,7,1,170.946518,11.479091,14.89199,170.946518,11.479091,14.89199,1196.625626,80.353637,104.24393,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.digest.UnixCryptTest#testUnixCryptWithoutSalt,6,3,176.663544,11.525984,15.329647,58.887848,3.8419946666666664,5.109882333333333,353.327088,23.051968,30.659294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.binary.Base16InputStreamTest#testBase16InputStreamByteByByte,18,2,177.91629,11.500785,15.490196,88.958145,5.7503925,7.745098,1601.2466100000001,103.50706500000001,139.411764,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.language.Caverphone2Test#testCaverphoneRevisitedRandomNameKLN1111111,3,2,173.60173,11.487682,15.020044,86.800865,5.743841,7.510022,260.402595,17.231523,22.530066,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
org.apache.commons.codec.net.BCodecTest#testBase64ImpossibleSamplesLenient,7,6,174.426712,11.520222,15.140916,29.071118666666667,1.920037,2.523486,203.4978306666667,13.440259000000001,17.664402000000003,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.commons.codec.CharEncodingTest#testUtf16Be,3,1,174.992966,11.465723,15.272132,174.992966,11.465723,15.272132,524.9788980000001,34.397169000000005,45.816396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.net.URLCodecTest#testUnsafeEncodeDecode,8,5,176.899231,11.504079,15.344731,35.379846199999996,2.3008158,3.0689462,283.03876959999997,18.4065264,24.5515696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.commons.codec.binary.HexTest#testEncodeHexPartialInput,17,10,174.816666,11.459093,15.255715,17.4816666,1.1459093,1.5255715,297.1883322,19.4804581,25.9347155,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
org.apache.commons.codec.language.SoundexTest#testMsSqlServer3,11,10,177.613937,11.490331,15.453716,17.7613937,1.1490331,1.5453716,195.3753307,12.6393641,16.9990876,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.language.RefinedSoundexTest#testNewInstance3,3,4,168.750549,11.486675,14.674319,42.18763725,2.87166875,3.66857975,126.56291175000001,8.61500625,11.005739250000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.codec.language.SoundexTest#testNewInstance,3,4,174.25177,11.522197,15.12695,43.5629425,2.88054925,3.7817375,130.6888275,8.64164775,11.3452125,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testGetMinRating_13_Returns_1_Successfully,3,2,178.846375,11.507848,15.564512,89.4231875,5.753924,7.782256,268.2695625,17.261772,23.346768,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.digest.MurmurHash2Test#testHash64String,4,2,175.481781,11.538772,15.248685,87.7408905,5.769386,7.6243425,350.963562,23.077544,30.49737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.CharEncodingTest#testIso8859_1,3,1,173.83226,11.519872,15.127968,173.83226,11.519872,15.127968,521.4967800000001,34.559616,45.383904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.binary.BaseNCodecTest#testIsInAlphabetByteArrayBoolean,10,10,176.437363,11.481526,15.354793,17.6437363,1.1481526,1.5354793,176.437363,11.481526,15.354793,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.codec.binary.Base32OutputStreamTest#testBase32OutputStreamByChunk,12,2,183.308182,11.811834,15.5542,91.654091,5.905917,7.7771,1099.849092,70.871004,93.32520000000001,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.binary.HexTest#testDecodeHexStringOddCharacters1,3,1,176.477173,11.560634,15.345324,176.477173,11.560634,15.345324,529.431519,34.681902,46.035972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.binary.BinaryCodecTest#testFromAsciiCharArray,84,28,183.364243,11.813123,15.48687,6.548722964285714,0.42189724999999995,0.5531024999999999,550.092729,35.439369,46.46061,21,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,2,0,0,0,1
org.apache.commons.codec.digest.HmacAlgorithmsTest#testMacHexByteArray,4,1,181.180756,11.519809,15.783748,181.180756,11.519809,15.783748,724.723024,46.079236,63.134992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.codec.language.MetaphoneTest#testSetMaxLengthWithTruncation,4,3,175.119476,11.47301,15.262508,58.37315866666666,3.824336666666667,5.0875026666666665,233.49263466666665,15.297346666666668,20.350010666666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.digest.MurmurHash3Test#testHash32WithOffsetLengthAndSeed,13,5,173.136963,11.463286,15.060611,34.6273926,2.2926572,3.0121222,450.1561038,29.8045436,39.1575886,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.digest.DigestUtilsTest#testSha3_224HexInputStream,4,2,175.385956,11.484573,15.278511,87.692978,5.7422865,7.6392555,350.771912,22.969146,30.557022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.language.MetaphoneTest#testDiscardOfSCEOrSCIOrSCY,5,4,179.064011,11.568027,15.479218,44.76600275,2.89200675,3.8698045,223.83001374999998,14.460033750000001,19.349022499999997,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.language.MatchRatingApproachEncoderTest#testCompare_Forenames_UNA_OONAGH_ShouldSuccessfullyMatchButDoesNot,3,2,179.430756,11.543174,15.544317,89.715378,5.771587,7.7721585,269.146134,17.314761,23.3164755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.language.SoundexTest#testEncodeBasic,12,11,176.56456,11.502663,15.360457,16.051323636363637,1.0456966363636364,1.3964051818181817,192.61588363636363,12.548359636363637,16.75686218181818,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.codec.language.DoubleMetaphoneTest#testCodec184,8,7,170.249969,11.517231,14.751022,24.321424142857143,1.6453187142857144,2.107288857142857,194.57139314285715,13.162549714285715,16.858310857142857,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
