Testcase,System Time,RDTSC,Elapsed Time (sec),CPU Utilization(%),CPU Frequency_0(MHz),CPU Min Frequency_0(MHz),CPU Max Frequency_0(MHz),CPU Requsted Frequency_0(MHz),Processor Power_0(Watt),Cumulative Processor Energy_0(Joules),Cumulative Processor Energy_0(mWh),IA Power_0(Watt),Cumulative IA Energy_0(Joules),Cumulative IA Energy_0(mWh),Package Temperature_0(C),Package Hot_0,CPU Min Temperature_0(C),CPU Max Temperature_0(C),DRAM Power_0(Watt),Cumulative DRAM Energy_0(Joules),Cumulative DRAM Energy_0(mWh),Package Power Limit_0(Watt),GT Frequency(MHz),GT Requsted Frequency(MHz)FormattableUtilsTest#testDefaultAppend,"15:10:34:721","41279523330147","   0.104","  18.777"," 2659"," 1200"," 3300"," 3800","   8.721","   0.903","   0.251","   5.022","   0.520","   0.145"," 71","0"," 64"," 75","  70.513","  64.000","  17.778","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:38:203","41286476315033","   3.586","  43.762"," 3245"," 2300"," 3300"," 3800","  24.965","  81.606","  22.668","  20.930","  66.767","  18.546"," 96","0"," 75"," 96","  88.632","2638.000"," 732.778","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:38:305","41286680515307","   3.688","  46.163"," 3164"," 2200"," 3300"," 3800","  24.414","  84.103","  23.362","  20.003","  68.813","  19.115"," 91","0"," 80"," 96","  88.413","2718.000"," 755.000","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:38:408","41286887342887","   3.791","  46.231"," 3124"," 1800"," 3300"," 3800","  24.462","  86.636","  24.066","  19.942","  70.878","  19.688"," 89","0"," 80"," 94","  87.883","2798.000"," 777.222","  28.000","  500","  500"
FormattableUtilsTest#testDefaultAppend,"15:10:38:513","41287096280205","   3.896","  34.682"," 3277","  700"," 3300"," 3800","  21.708","  88.908","  24.697","  17.851","  72.746","  20.207"," 89","0"," 78"," 94","  86.958","2876.000"," 798.889","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:38:617","41287304145117","   4.000","  33.738"," 3289"," 2500"," 3300"," 3800","  21.211","  91.116","  25.310","  17.205","  74.537","  20.705"," 89","0"," 76"," 94","  86.476","2952.000"," 820.000","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:38:717","41287504556487","   4.101","  29.009"," 3287"," 1800"," 3300"," 3800","  17.965","  92.919","  25.811","  14.417","  75.984","  21.107"," 91","0"," 75"," 93","  86.878","3027.000"," 840.833","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:38:819","41287707424677","   4.202","  38.546"," 3151"," 1800"," 3300"," 3800","  21.510","  95.104","  26.418","  17.615","  77.774","  21.604"," 90","0"," 75"," 93","  85.480","3102.000"," 861.667","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:38:922","41287912821755","   4.305","  34.740"," 3288"," 2500"," 3300"," 3800","  21.281","  97.293","  27.026","  17.685","  79.593","  22.109"," 89","0"," 77"," 93","  86.667","3179.000"," 883.056","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:39:025","41288117774893","   4.408","  38.408"," 3289"," 2700"," 3300"," 3800","  23.872","  99.743","  27.707","  20.184","  81.664","  22.685"," 89","0"," 79"," 93","  87.807","3258.000"," 905.000","  28.000","    0","  300"
FormattableUtilsTest#testDefaultAppend,"15:10:39:125","41288318705685","   4.508","  36.069"," 3243","  700"," 3300"," 3800","  22.145"," 101.972","  28.326","  18.310","  83.507","  23.196"," 89","0"," 78"," 93","  87.301","3336.000"," 926.667","  28.000","    0","  300"
