TC,LOC,SC,E
org.apache.commons.configuration2.TestAbstractConfigurationBasicFeatures#testGetCollection,7,0,218.924408
org.apache.commons.configuration2.builder.fluent.TestParameters#testMultiFile,9,4,250.642456
org.apache.commons.configuration2.TestDynamicCombinedConfiguration#testConcurrentGetAndReload2,22,0,253.483337
org.apache.commons.configuration2.beanutils.TestConfigurationDynaBean#testGetDescriptorShort,3,1,226.870819
org.apache.commons.configuration2.TestJSONConfiguration#testGetProperty_very_nested_properties,4,1,231.717651
org.apache.commons.configuration2.io.TestConfigurationLogger#testInitWithLoggerSpec,10,6,222.1996
org.apache.commons.configuration2.io.TestDefaultFileSystem#testSetLogger,5,1,219.916794
org.apache.commons.configuration2.TestAbstractHierarchicalConfiguration#testContainsKey,10,0,209.483185
org.apache.commons.configuration2.beanutils.TestXMLBeanDeclaration#testGetBeanClassName,6,0,209.8396
org.apache.commons.configuration2.builder.combined.TestReloadingMultiFileConfigurationBuilder#testReloadingControllerCheck,18,0,251.932114
org.apache.commons.configuration2.tree.TestDefaultExpressionEngine#testAttributeKey,3,2,215.591339
org.apache.commons.configuration2.tree.TestOverrideCombiner#testCombinedTableList,4,1,229.383621
org.apache.commons.configuration2.builder.TestFileBasedConfigurationBuilder#testInitFileHandlerOverrideDefaultEncoding,8,2,225.549133
org.apache.commons.configuration2.TestAbstractConfigurationBasicFeatures#testAppendNull,5,0,212.123322
org.apache.commons.configuration2.TestSubsetConfiguration#testNested,18,0,231.165436
org.apache.commons.configuration2.TestCompositeConfiguration#testThrowExceptionOnMissing,3,1,236.976807
org.apache.commons.configuration2.TestXMLConfiguration#testSetTextRootElement,5,0,244.578018
org.apache.commons.configuration2.TestDataConfiguration#testGetPropertyWithoutConversion,6,1,214.168304
org.apache.commons.configuration2.io.TestFileLocatorUtils#testPutNoMap,4,3,252.552383
org.apache.commons.configuration2.builder.combined.TestCombinedConfigurationBuilder#testConfigureResult,4,0,230.043594
org.apache.commons.configuration2.TestDatabaseConfiguration#testClearMultiple,5,0,258.542374
org.apache.commons.configuration2.interpol.TestConfigurationInterpolator#testDeregisterLookup,7,8,230.303879
org.apache.commons.configuration2.TestPropertiesConfiguration#testUnescapeJava,3,0,229.344696
org.apache.commons.configuration2.TestINIConfiguration#testGetSectionExisting,6,0,222.129883
org.apache.commons.configuration2.convert.TestDefaultListDelimiterHandler#testSplitList,3,1,207.494019
org.apache.commons.configuration2.TestHierarchicalConfiguration#testSubsetMultipleNodesWithValues,8,2,208.91095
org.apache.commons.configuration2.TestYAMLConfiguration#testGetProperty_simple,3,1,230.779068
org.apache.commons.configuration2.io.TestFileHandler#testLocationChangedPath,7,0,232.627106
org.apache.commons.configuration2.tree.TestInMemoryNodeModelTrackedNodes#testTrackChildNodes,19,0,231.457214
org.apache.commons.configuration2.reloading.TestReloadingController#testInitNoDetector,3,0,221.091965
org.apache.commons.configuration2.TestConfigurationMap#testPut,10,8,212.976395
org.apache.commons.configuration2.tree.TestNodeTreeWalker#testWalkNoVisitor,4,0,215.169617
org.apache.commons.configuration2.tree.TestQueryResult#testToStringNodeResult,4,5,206.319885
org.apache.commons.configuration2.TestAbstractHierarchicalConfiguration#testClearTree,15,0,210.284348
org.apache.commons.configuration2.TestPropertiesConfigurationLayout#testSaveForceSingleLine,9,0,215.013977
org.apache.commons.configuration2.builder.TestDefaultParametersManager#testApplyDefaultsMultipleHandlers,10,0,244.548233
org.apache.commons.configuration2.tree.xpath.TestConfigurationAttributePointer#testGetLength,3,2,213.999268
org.apache.commons.configuration2.TestJNDIConfiguration#testFloatDefaultValue,3,0,248.139236
org.apache.commons.configuration2.event.TestEvent#testToString,5,3,208.112915
org.apache.commons.configuration2.beanutils.TestConfigurationDynaBean#testGetSimpleArguments,3,1,232.673447
org.apache.commons.configuration2.convert.TestDefaultListDelimiterHandler#testSplitEscapeLineDelimiter,3,1,206.935181
org.apache.commons.configuration2.builder.combined.TestCombinedConfigurationBuilder#testMultiTenentConfigurationProperties,8,0,233.183868
org.apache.commons.configuration2.builder.TestBasicConfigurationBuilder#testInitializableCalled,6,0,235.664291
org.apache.commons.configuration2.tree.TestImmutableNode#testSetValue,7,5,207.559753
