TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.collections4.IterableUtilsTest#testToString,22,9,195.886002,12.312378,15.964322,21.765111333333333,1.368042,1.7738135555555554,478.8324493333333,30.096924,39.023898222222215,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
org.apache.commons.collections4.iterators.ObjectGraphIteratorTest#testIteratorConstructorIteration_Simple,13,17,198.542267,12.293842,16.168266,11.678956882352942,0.7231671764705883,0.9510744705882352,151.82643947058824,9.401173294117648,12.363968117647058,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12
org.apache.commons.collections4.CollectionUtilsTest#testRemoveCountNegative,4,1,227.697754,12.453288,18.352971,227.697754,12.453288,18.352971,910.791016,49.813152,73.411884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.iterators.LoopingIteratorTest#testLooping0,6,3,195.73819,12.281746,15.962561,65.24606333333334,4.093915333333333,5.320853666666667,391.47638,24.563492,31.925122,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.FluentIterableTest#appendIterable,10,15,209.041458,12.362396,16.96937,13.9360972,0.8241597333333334,1.1312913333333334,139.360972,8.241597333333333,11.312913333333334,6,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.commons.collections4.PredicateUtilsTest#testNonePredicateEx6,6,1,215.136154,12.390374,17.340964,215.136154,12.390374,17.340964,1290.8169240000002,74.34224400000001,104.045784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.CollectionUtilsTest#forAllButLastDoCollection,27,14,201.649582,12.308485,16.382974,14.403541571428573,0.8791775,1.1702124285714286,388.89562242857147,23.7377925,31.595735571428573,9,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1
org.apache.commons.collections4.map.MultiKeyMapTest#testMultiKeyPutWithNullKey,14,8,225.405411,12.434726,18.156927,28.175676375,1.55434075,2.269615875,394.45946925,21.7607705,31.77462225,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.map.MultiKeyMapTest#testMultiKeyContainsKey,42,35,213.822754,12.379812,17.270036,6.109221542857143,0.35370891428571427,0.4934296,256.58730479999997,14.855774399999998,20.7240432,28,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,1
org.apache.commons.collections4.map.CompositeMapTest#testAddComposited,9,5,201.443726,12.366434,16.280919,40.2887452,2.4732868,3.2561838,362.5987068,22.2595812,29.3056542,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.commons.collections4.CollectionUtilsTest#testRemoveAllNullBaseColl,5,1,229.218918,12.463875,18.390662,229.218918,12.463875,18.390662,1146.09459,62.319374999999994,91.95330999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.CollectionUtilsTest#getIterator,7,9,225.680252,12.446075,18.143317,25.075583555555554,1.3828972222222222,2.015924111111111,175.52908488888886,9.680280555555555,14.111468777777777,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.map.Flat3MapTest#testCollections261,13,15,220.352066,12.396056,17.824594,14.690137733333334,0.8264037333333333,1.1883062666666668,190.97179053333335,10.743248533333334,15.447981466666668,5,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,2
org.apache.commons.collections4.bloomfilter.ShapeTest#testBadNumberOfHashFunctions,6,5,209.571838,12.3777,16.993268,41.914367600000006,2.47554,3.3986536000000003,251.4862056,14.85324,20.3919216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
org.apache.commons.collections4.bloomfilter.SetOperationsTest#testJaccardDistance,15,3,216.51709,12.387126,17.424228,72.17236333333334,4.129042,5.808076,1082.5854499999998,61.935629999999996,87.12114,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.collections4.bag.PredicatedSortedBagTest#testSortOrder,13,1,209.167114,12.360919,16.886529,209.167114,12.360919,16.886529,2719.172482,160.691947,219.52487699999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.collections4.map.PredicatedMapTest#testEntrySet,8,2,205.633743,12.336453,16.668789,102.8168715,6.1682265,8.3343945,822.534972,49.345812,66.675156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.iterators.ArrayIteratorTest#testIterator,9,3,224.172043,12.46074,17.992594,74.72401433333333,4.15358,5.997531333333334,672.5161290000001,37.382220000000004,53.977782000000005,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.iterators.PushbackIteratorTest#testDelayedPushback,8,6,210.526031,12.352679,17.018978,35.08767183333333,2.0587798333333334,2.8364963333333333,280.70137466666665,16.470238666666667,22.691970666666666,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.iterators.FilterListIteratorTest#testPreviousChangesNext,14,1,220.92868,12.44729,17.785644,220.92868,12.44729,17.785644,3093.0015200000003,174.26206000000002,248.99901600000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.collections4.iterators.LoopingListIteratorTest#testLooping0,7,7,207.262451,12.369614,16.749754,29.60892157142857,1.7670877142857144,2.392822,207.262451,12.369614,16.749754,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
org.apache.commons.collections4.map.SingletonMapTest#testKeyValue,7,7,208.759033,12.359161,16.885724,29.822719,1.7655944285714287,2.4122462857142857,208.759033,12.359161,16.885724,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.map.MultiKeyMapTest#testClone,7,5,223.047913,12.409872,17.972891,44.609582599999996,2.4819744,3.5945782,312.26707819999996,17.3738208,25.1620474,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.IteratorUtilsTest#testNodeIterator,16,7,223.375427,12.429146,18.050943,31.910775285714287,1.7755922857142856,2.578706142857143,510.5724045714286,28.40947657142857,41.25929828571429,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.collections4.comparators.BooleanComparatorTest#testConstructors,5,2,211.935043,12.349905,17.154407,105.9675215,6.1749525,8.5772035,529.8376075,30.8747625,42.886017499999994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.collections4.collection.CompositeCollectionTest#testAddMutator,25,8,218.66423,12.368317,17.674092,27.33302875,1.546039625,2.2092615,683.32571875,38.650990625,55.2315375,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
