TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.jsoup.parser.XmlTreeBuilderTest#appendPreservesCaseByDefault,7,1,115.477386,11.419062,10.11515,115.477386,11.419062,10.11515,808.341702,79.933434,70.80605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.safety.CleanerTest#testRemoveTags,5,1,113.134415,11.426997,9.915152,113.134415,11.426997,9.915152,565.672075,57.134985,49.57576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.parser.TokenQueueTest#addFirst,6,4,111.479172,11.499762,9.727829,27.869793,2.8749405,2.43195725,167.218758,17.249643000000003,14.5917435,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.nodes.ElementTest#testPrependText,7,7,113.798904,11.401564,10.000187,16.256986285714284,1.6287948571428572,1.4285981428571428,113.798904,11.401564,10.000187,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
org.jsoup.parser.TagTest#imgSemantics,6,7,110.86377,11.44889,9.717983,15.837681428571429,1.6355557142857144,1.3882832857142857,95.02608857142857,9.813334285714285,8.329699714285715,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.jsoup.helper.W3CDomTest#convertsGoogleLocation,8,7,121.53334,11.460226,10.587879,17.361905714285715,1.6371751428571428,1.5125541428571427,138.89524571428572,13.097401142857143,12.100433142857142,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
org.jsoup.internal.StringUtilTest#join,5,3,113.537872,11.471727,9.908221,37.84595733333333,3.823909,3.302740333333333,189.22978666666666,19.119545,16.513701666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.nodes.ElementTest#preformatFlowsToChildTextNodes,14,9,121.518661,11.466601,10.614811,13.502073444444443,1.2740667777777779,1.1794234444444445,189.0290282222222,17.836934888888887,16.51192822222222,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
org.jsoup.nodes.ElementTest#insertChildrenArgumentValidation,24,10,111.089996,11.336402,9.811509,11.1089996,1.1336401999999999,0.9811508999999999,266.6159904,27.207364799999997,23.547621599999996,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2
org.jsoup.select.QueryParserTest#testConsumeSubQuery,7,5,112.597473,11.441732,9.8003,22.519494599999998,2.2883464,1.96006,157.63646219999998,16.0184248,13.720419999999999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jsoup.nodes.ElementTest#testSetHtmlTitle,11,6,115.044022,11.43325,10.086332,19.174003666666668,1.9055416666666665,1.6810553333333333,210.91404033333333,20.960958333333334,18.491608666666668,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.nodes.ElementTest#testSetIndent,5,2,115.262802,11.428946,10.085164,57.631401,5.714473,5.042582,288.15700499999997,28.572364999999998,25.21291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jsoup.safety.CleanerTest#testIsValidBodyHtml,21,10,111.090164,11.353072,9.785031,11.1090164,1.1353072,0.9785031,233.2893444,23.841451199999998,20.5485651,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.select.ElementsTest#classWithHyphen,6,6,114.127106,11.503358,9.983807,19.021184333333334,1.9172263333333335,1.6639678333333334,114.127106,11.503358,9.983807,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
org.jsoup.nodes.NodeTest#clonedNodesHaveOwnerDocsAndIndependentSettings,18,16,111.937805,11.400908,9.818324,6.9961128125,0.71255675,0.61364525,125.930030625,12.8260215,11.045614500000001,9,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3
org.jsoup.nodes.DocumentTest#testMetaCharsetUpdateXmlUtf8,11,9,109.195709,11.40374,9.601377,12.132856555555556,1.2670822222222222,1.0668196666666665,133.4614221111111,13.937904444444445,11.735016333333332,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
org.jsoup.parser.XmlTreeBuilderTest#roundTripsCdata,11,7,110.283676,11.405632,9.630338,15.754810857142857,1.6293760000000002,1.3757625714285715,173.30291942857144,17.923136000000003,15.133388285714286,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
org.jsoup.parser.CharacterReaderTest#consumeLetterThenDigitSequence,7,8,108.985535,11.442473,9.515227,13.623191875,1.430309125,1.189403375,95.36234312500001,10.012163875,8.325823625,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
