TC,LOC,SC,E
org.apache.commons.csv.CSVFormatTest#testEscapeSameAsCommentStartThrowsExceptionForWrapperType,3,6,165.753616
org.apache.commons.csv.CSVFormatTest#testWithEmptyEnum,4,5,161.485962
org.apache.commons.csv.CSVPrinterTest#testJdbcPrinterWithResultSetHeader,16,8,182.89238
org.apache.commons.csv.issues.JiraCsv265Test#testCharacterPositionWithCommentsSpanningMultipleLines,11,0,156.392838
org.apache.commons.csv.CSVFormatTest#testWithEscape,4,5,166.706741
org.apache.commons.csv.CSVFormatTest#testEscapeSameAsCommentStartThrowsException,3,5,166.776001
org.apache.commons.csv.CSVRecordTest#testGetStringInconsistentRecord,4,1,165.237869
org.apache.commons.csv.CSVParserTest#testGetRecordsFromBrokenInputStream,4,1,164.480881
org.apache.commons.csv.CSVFormatTest#testWithFirstRecordAsHeader,5,6,165.22438
org.apache.commons.csv.CSVFormatTest#testToString,4,2,161.671402
org.apache.commons.csv.CSVRecordTest#testToListForEach,7,2,166.212936
org.apache.commons.csv.issues.JiraCsv264Test#testJiraCsv264WithGapDisallow,6,0,163.940582
org.apache.commons.csv.CSVParserTest#testFirstEndOfLineLf,8,8,169.0457
org.apache.commons.csv.CSVPrinterTest#testPrintCSVRecords,14,6,167.166946
org.apache.commons.csv.CSVParserTest#testGetHeaderComment_HeaderComment1,7,8,162.687683
org.apache.commons.csv.CSVPrinterTest#testNewCsvPrinterAppendableNullFormat,3,1,169.519775
org.apache.commons.csv.CSVParserTest#testEndOfFileBehaviorExcel,14,9,166.325027
org.apache.commons.csv.CSVFormatPredefinedTest#testTDF,3,0,175.782654
org.apache.commons.csv.CSVFormatTest#testDuplicateHeaderElementsTrue,3,5,163.251816
org.apache.commons.csv.LexerTest#testDelimiterIsWhitespace,11,8,161.083649
org.apache.commons.csv.CSVFormatTest#testEqualsHeader,5,12,167.62915
org.apache.commons.csv.CSVParserTest#testGetTrailerComment_HeaderTrailerComment1,7,8,165.365799
org.apache.commons.csv.CSVPrinterTest#testTrimOnOneColumn,7,6,168.651566
org.apache.commons.csv.LexerTest#testNextToken4,17,16,164.560226
org.apache.commons.csv.CSVParserTest#testGetLineNumberWithLF,3,1,165.057404
org.apache.commons.csv.CSVPrinterTest#testQuoteCommaFirstChar,7,6,168.824203
org.apache.commons.csv.CSVPrinterTest#testCloseWithCsvFormatAutoFlushOn,9,6,184.093719
org.apache.commons.csv.CSVFormatTest#testWithHeaderResultSetNull,5,2,165.310394
org.apache.commons.csv.LexerTest#testReadEscapeTab,7,5,164.449585
org.apache.commons.csv.CSVParserTest#testNotValueCSV,8,2,165.955765
org.apache.commons.csv.CSVPrinterTest#testJdbcPrinterWithResultSet,11,6,185.669037
org.apache.commons.csv.CSVFormatTest#testEqualsQuotePolicy,5,7,162.579742
org.apache.commons.csv.CSVFormatTest#testDuplicateHeaderElements,6,7,167.584244
org.apache.commons.csv.CSVFormatTest#testEqualsCommentStart_Deprecated,5,6,165.56395
org.apache.commons.csv.CSVPrinterTest#testExcelPrintAllArrayOfLists,7,6,164.664108
org.apache.commons.csv.CSVParserTest#testExcelFormat1,12,8,163.385895
org.apache.commons.csv.CSVPrinterTest#testExcelPrinter1,7,6,169.854263
org.apache.commons.csv.CSVPrinterTest#testPrinter7,7,6,174.249435
org.apache.commons.csv.TokenMatchersTest#testMatches,6,0,159.032013
org.apache.commons.csv.CSVParserTest#testDuplicateHeadersNotAllowed,3,1,165.894547
org.apache.commons.csv.CSVFormatTest#testQuoteCharSameAsDelimiterThrowsException_Deprecated,3,3,162.950058
org.apache.commons.csv.CSVPrinterTest#testJdbcPrinter,10,6,182.33577
org.apache.commons.csv.CSVParserTest#testFirstEndOfLineCrLf,8,8,162.911453
org.apache.commons.csv.CSVParserTest#testGetHeaderNames,12,9,169.164337
org.apache.commons.csv.CSVParserTest#testParseUrlCharsetNullFormat,3,1,167.673691
org.apache.commons.csv.LexerTest#testLF,6,4,157.706207
org.apache.commons.csv.CSVFormatPredefinedTest#testMySQL,3,0,166.638901
org.apache.commons.csv.issues.JiraCsv290Test#testWriteThenRead,14,0,158.348923
org.apache.commons.csv.LexerTest#testSurroundingSpacesAreDeleted,12,10,165.753876
org.apache.commons.csv.CSVPrinterTest#testJira135All,15,7,169.55278
org.apache.commons.csv.CSVParserTest#testEmptyLineBehaviorExcel,14,9,163.050751
org.apache.commons.csv.issues.JiraCsv247Test#testHeadersMissingOneColumnWhenAllowingMissingColumnNames,22,0,161.125717
org.apache.commons.csv.CSVFormatTest#testWithRecordSeparatorCRLF,4,4,166.670074
org.apache.commons.csv.CSVPrinterTest#testPrinter1,7,6,173.616058
org.apache.commons.csv.CSVFormatTest#testEscapeSameAsCommentStartThrowsException_Deprecated,3,3,184.689011
org.apache.commons.csv.CSVPrinterTest#testPrintNullValues,7,6,168.433502
org.apache.commons.csv.CSVParserTest#testGetRecordNumberWithCR,3,1,166.603195
org.apache.commons.csv.CSVFormatTest#testEquals,11,10,165.237213
org.apache.commons.csv.issues.JiraCsv288Test#testParseWithTwoCharDelimiterEndsWithDelimiter,10,0,158.892624
org.apache.commons.csv.CSVFormatTest#testQuoteCharSameAsCommentStartThrowsExceptionForWrapperType,3,6,161.960632
org.apache.commons.csv.CSVParserTest#testGetRecordWithMultiLineValues,22,36,169.72699
org.apache.commons.csv.CSVParserTest#testDefaultFormat,17,7,166.582031
org.apache.commons.csv.CSVRecordTest#testGetInt,5,7,163.430649
org.apache.commons.csv.LexerTest#testNextToken5,10,7,166.684601
org.apache.commons.csv.LexerTest#testIgnoreEmptyLines,16,13,162.954742
org.apache.commons.csv.issues.JiraCsv203Test#testQuoteModeAllNonNull,8,0,160.989609
org.apache.commons.csv.CSVPrinterTest#testTrailingDelimiterOnTwoColumns,7,6,163.338333
org.apache.commons.csv.CSVDuplicateHeaderTest#testCSVParser,13,0,168.977234
org.apache.commons.csv.CSVParserTest#testClose,10,6,158.708069
org.apache.commons.csv.CSVFormatTest#testPrintWithoutQuotes,7,9,168.991333
org.apache.commons.csv.ExtendedBufferedReaderTest#testReadLine,41,55,161.270828
org.apache.commons.csv.CSVParserTest#testParseWithDelimiterStringWithQuote,12,10,165.856842
org.apache.commons.csv.CSVFormatTest#testDuplicateHeaderElementsFalse_Deprecated,3,1,165.281784
org.apache.commons.csv.CSVFormatTest#testWithRecordSeparatorCR,4,5,167.195404
org.apache.commons.csv.CSVRecordTest#testRemoveAndAddColumns,11,6,167.3871
org.apache.commons.csv.CSVFormatTest#testFormat,6,3,159.823578
org.apache.commons.csv.CSVParserTest#testGetLineNumberWithCRLF,3,1,185.249146
org.apache.commons.csv.CSVParserTest#testIteratorSequenceBreaking,50,30,170.15741
org.apache.commons.csv.CSVFormatTest#testDuplicateHeaderElementsTrueContainsEmpty2,3,5,165.62265
org.apache.commons.csv.CSVParserTest#testGetRecordPositionWithCRLF,3,1,168.953583
org.apache.commons.csv.CSVPrinterTest#testPostgreSqlNullStringDefaultCsv,3,1,169.830109
org.apache.commons.csv.CSVParserTest#testSkipSetHeader,10,7,166.200653
org.apache.commons.csv.CSVParserTest#testEmptyFile,5,3,163.284134
org.apache.commons.csv.CSVPrinterTest#testPlainEscaped,8,6,168.632355
org.apache.commons.csv.CSVRecordTest#testToListSet,8,7,162.212845
org.apache.commons.csv.CSVFormatTest#testHashCodeAndWithIgnoreHeaderCase,11,13,163.935562
org.apache.commons.csv.issues.JiraCsv249Test#testJiraCsv249,17,0,181.607071
org.apache.commons.csv.CSVPrinterTest#testMultiLineComment,7,6,162.030884
org.apache.commons.csv.LexerTest#testEscapedControlCharacter,5,3,163.290924
org.apache.commons.csv.CSVPrinterTest#testDelimeterStringQuoted,8,6,166.793564
org.apache.commons.csv.CSVPrinterTest#testMySqlNullOutput,92,42,163.292038
org.apache.commons.csv.CSVParserTest#testGetTrailerComment_HeaderComment2,7,8,167.858566
org.apache.commons.csv.CSVFormatTest#testDuplicateHeaderElementsTrueContainsEmpty3,3,5,166.257767
org.apache.commons.csv.CSVFormatTest#testQuoteCharSameAsCommentStartThrowsException,3,5,160.51976
org.apache.commons.csv.LexerTest#testEscapedFF,5,3,159.973022
org.apache.commons.csv.CSVPrinterTest#testMongoDbTsvCommaInValue,7,6,168.794128
org.apache.commons.csv.CSVParserTest#testGetRecordNumberWithCRLF,3,1,168.459427
org.apache.commons.csv.LexerTest#testEscapedCharacter,5,3,162.166794
org.apache.commons.csv.CSVParserTest#testBOM,6,3,163.907608
org.apache.commons.csv.CSVParserTest#testParseStringNullFormat,3,1,167.724335
org.apache.commons.csv.CSVRecordTest#testGetUnmappedEnum,3,1,165.410187
org.apache.commons.csv.CSVParserTest#testHeadersMissingException,4,1,166.737747
org.apache.commons.csv.CSVPrinterTest#testPrinter2,7,6,173.808899
org.apache.commons.csv.CSVPrinterTest#testCloseWithCsvFormatAutoFlushOff,9,6,186.117767
org.apache.commons.csv.CSVFormatTest#testEqualsQuoteChar_Deprecated,5,4,165.438339
org.apache.commons.csv.issues.JiraCsv203Test#testWithoutNullString,8,0,162.479202
org.apache.commons.csv.CSVFormatTest#testEqualsNoQuotes,5,6,157.888687
org.apache.commons.csv.issues.JiraCsv288Test#testParseWithDoublePipeDelimiter,10,0,164.264389
org.apache.commons.csv.CSVPrinterTest#testCRComment,9,7,165.950882
org.apache.commons.csv.CSVRecordTest#testGetUnmappedNegativeInt,3,1,164.680145
org.apache.commons.csv.CSVPrinterTest#testPrintToFileWithDefaultCharset,7,5,163.050079
org.apache.commons.csv.CSVRecordTest#testToMapWithNoHeader,8,4,156.187439
org.apache.commons.csv.issues.JiraCsv213Test#test,3,0,162.642563
org.apache.commons.csv.CSVPrinterTest#testRandomTdf,3,1,192.822861
org.apache.commons.csv.CSVFormatTest#testQuotePolicyNoneWithoutEscapeThrowsException_Deprecated,3,3,164.857071
org.apache.commons.csv.CSVFileParserTest#testCSVUrl,43,0,162.493729
org.apache.commons.csv.CSVPrinterTest#testPrinter6,7,6,162.435669
org.apache.commons.csv.CSVFormatTest#testWithEscapeCRThrowsExceptions,3,1,169.825638
org.apache.commons.csv.CSVPrinterTest#testEolQuoted,8,6,169.014236
org.apache.commons.csv.CSVFormatTest#testEqualsLeftNoQuoteRightQuote,5,6,164.105865
org.apache.commons.csv.CSVPrinterTest#testPlainQuoted,7,6,169.172852
org.apache.commons.csv.CSVRecordTest#testGetWithEnum,5,3,159.73645
org.apache.commons.csv.CSVParserTest#testParseWithQuoteThrowsException,6,0,159.526398
org.apache.commons.csv.CSVPrinterTest#testRandomMongoDbCsv,3,1,168.074997
org.apache.commons.csv.issues.JiraCsv288Test#testParseWithDoublePipeDelimiterQuoted,10,0,164.647171
org.apache.commons.csv.CSVParserTest#testForEach,12,7,159.09668
org.apache.commons.csv.CSVPrinterTest#testPrintReaderWithoutQuoteToAppendable,9,6,164.061264
org.apache.commons.csv.CSVFormatTest#testEqualsQuotePolicy_Deprecated,5,5,164.251068
org.apache.commons.csv.CSVFormatTest#testDelimiterEmptyStringThrowsException1,3,4,166.94223
org.apache.commons.csv.CSVParserTest#testIterator,16,14,164.921417
org.apache.commons.csv.issues.JiraCsv263Test#testPrintFromReaderWithQuotes,27,0,162.561783
org.apache.commons.csv.CSVParserTest#testCarriageReturnEndings,7,6,159.521988
org.apache.commons.csv.issues.JiraCsv247Test#testHeadersMissingThrowsWhenNotAllowingMissingColumnNames,14,0,161.832504
org.apache.commons.csv.CSVPrinterTest#testRandomPostgreSqlText,3,1,196.61441
org.apache.commons.csv.CSVPrinterTest#testDelimiterEscaped,8,6,167.002167
org.apache.commons.csv.CSVFormatTest#testEqualsCommentStart,5,8,164.232559
org.apache.commons.csv.CSVPrinterTest#testPostgreSqlCsvTextOutput,92,42,161.053818
org.apache.commons.csv.LexerTest#testBackspace,5,3,165.02623
org.apache.commons.csv.CSVPrinterTest#testSingleLineComment,7,6,164.642868
org.apache.commons.csv.CSVParserTest#testGetLineNumberWithCR,3,1,163.327469
org.apache.commons.csv.CSVParserTest#testIgnoreCaseHeaderMapping,10,7,176.955933
