TC,LOC,SC,E
org.apache.commons.dbutils.handlers.BeanMapHandlerTest#testBeanMapHandlerClassOfV,4,1,214.415253
org.apache.commons.dbutils.DbUtilsTest#rollbackAndCloseQuietlyWithException,7,3,204.070374
org.apache.commons.dbutils.ServiceLoaderTest#testFindMoreThanLocalProperties,7,0,184.111694
org.apache.commons.dbutils.QueryRunnerTest#testExecuteUpdateException,4,0,219.881241
org.apache.commons.dbutils.DbUtilsTest#rollbackAndCloseQuietly,6,3,206.48497
org.apache.commons.dbutils.DbUtilsTest#closeQuietlyStatement,5,3,197.773804
org.apache.commons.dbutils.QueryRunnerTest#testGoodBatchInsert,31,3,228.255875
org.apache.commons.dbutils.AsyncQueryRunnerTest#testInsertUsesGivenQueryRunner,13,2,215.187531
org.apache.commons.dbutils.handlers.columns.BooleanColumnHandlerTest#testApplyType,4,1,205.367294
org.apache.commons.dbutils.DbUtilsTest#closeQuietlyConnectionResultSetThrowingExceptionStatement,10,3,208.565796
org.apache.commons.dbutils.OutParameterTest#testRegister,9,1,205.412476
org.apache.commons.dbutils.AsyncQueryRunnerTest#testNoParamsQuery,3,0,213.291428
org.apache.commons.dbutils.GenerousBeanProcessorTest#testMapColumnsToPropertiesWithUnderscores,13,13,206.235992
org.apache.commons.dbutils.QueryRunnerTest#testTooManyParamsExecuteWithResultSet,3,0,220.144547
org.apache.commons.dbutils.QueryRunnerTest#testGoodUpdateDefaultConstructor,4,2,226.166733
org.apache.commons.dbutils.GenerousBeanProcessorTest#testMapColumnsToPropertiesColumnLabelIsNull,14,14,203.204697
org.apache.commons.dbutils.QueryRunnerTest#testGoodExecuteWithResultSet,3,0,230.022812
org.apache.commons.dbutils.DbUtilsTest#rollbackAndCloseWithException,12,3,202.960876
org.apache.commons.dbutils.QueryRunnerTest#testTooManyParamsQuery,3,0,216.539642
org.apache.commons.dbutils.DbUtilsTest#closeNullConnection,3,3,175.709839
org.apache.commons.dbutils.QueryRunnerTest#testGoodQueryDefaultConstructor,4,2,218.952408
org.apache.commons.dbutils.AsyncQueryRunnerTest#testGoodQueryPmdTrue,4,1,222.726166
org.apache.commons.dbutils.handlers.properties.DatePropertyHandlerTest#testMatch,5,4,185.470291
org.apache.commons.dbutils.handlers.columns.LongColumnHandlerTest#testApplyType,4,1,204.47261
org.apache.commons.dbutils.AsyncQueryRunnerTest#testGoodBatchDefaultConstructor,5,2,216.373337
org.apache.commons.dbutils.QueryRunnerTest#testTooFewParamsExecute,3,0,226.339828
org.apache.commons.dbutils.handlers.columns.TimestampColumnHandlerTest#testApplyType,4,1,206.578247
org.apache.commons.dbutils.DbUtilsTest#closeQuietlyNullConnection,3,3,172.087051
org.apache.commons.dbutils.handlers.BeanMapHandlerTest#testBeanMapHandlerClassOfVInt,4,1,207.364273
org.apache.commons.dbutils.QueryRunnerTest#testExecuteWithMultipleResultSets,17,4,227.031357
org.apache.commons.dbutils.GenerousBeanProcessorTest#testMapColumnsToPropertiesWithOutUnderscores,13,13,198.931107
org.apache.commons.dbutils.AsyncQueryRunnerTest#testGoodQuery,3,0,213.048325
