TC,LOC,SC,E
org.apache.commons.imaging.formats.icns.IcnsRoundTripTest#test1BPPIconMaskVersus8BPPMask,32,0,193.920105
org.apache.commons.imaging.formats.png.chunks.PngChunkIccpTest#testErrorOnNoProfileName,4,1,189.742966
org.apache.commons.imaging.formats.bmp.BmpRoundtripTest#testSmallAscendingPixels,4,0,198.016296
org.apache.commons.imaging.formats.tiff.TiffRasterDataTest#testGetData,6,4,186.861191
org.apache.commons.imaging.palette.DitheringTest#testApplyFloydSteinbergDitheringWithNonNullOne,14,9,195.24617
org.apache.commons.imaging.color.ColorCmykTest#testHashCodeAndEquals,4,3,192.425186
org.apache.commons.imaging.formats.jpeg.iptc.IptcUpdateTest#testUpdate,16,0,199.115952
org.apache.commons.imaging.formats.jpeg.JpegReadTest#test,15,0,230.171951
org.apache.commons.imaging.formats.tiff.TiffRasterDataIntTest#testGetData,8,4,188.031219
org.apache.commons.imaging.formats.tiff.TiffTagsTest#testGetTagWithNegativeAndPositive,5,2,192.466064
org.apache.commons.imaging.formats.tiff.TiffRasterDataTest#testGetValue,11,7,192.314392
org.apache.commons.imaging.formats.jpeg.iptc.IptcFullDiscardTest#removeApp13Segment,6,0,206.615128
org.apache.commons.imaging.formats.tiff.TiffRasterDataIntTest#testGetDataType,4,0,190.402176
org.apache.commons.imaging.formats.tiff.TiffReadAlphaTest#test,25,0,199.414108
org.apache.commons.imaging.formats.jpeg.decoder.DctTest#testVectors,22,11,190.230804
org.apache.commons.imaging.formats.jpeg.exif.AsciiFieldTest#testSingleImage,24,0,188.421173
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRangeTest#testGetColor,11,4,189.249512
org.apache.commons.imaging.formats.tiff.TiffRasterDataTest#testBadCoordinates,7,3,195.983276
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForValueTest#testGetColor,16,4,185.845215
org.apache.commons.imaging.formats.png.chunks.PngChunkScalTest#testConstruct_MissingYValue,3,1,194.000229
org.apache.commons.imaging.formats.ico.IcoRoundtripTest#testNormalIcons,17,0,192.269882
org.apache.commons.imaging.formats.dcx.DcxReadTest#testImageMetadata,3,0,192.684387
org.apache.commons.imaging.formats.psd.ImageResourceTypeTest#testGetDescriptionWithZero,4,2,191.248688
org.apache.commons.imaging.formats.jpeg.iptc.IptcParserTest#testSkipBlockTypes,18,8,189.216965
org.apache.commons.imaging.TestImageInfo#testColorType,4,4,194.865601
org.apache.commons.imaging.formats.jpeg.segments.App2SegmentTest#testEqualsReturningFalse,5,2,190.474548
org.apache.commons.imaging.formats.bmp.BmpReadTest#testNegativePaletteLength,6,0,196.659607
org.apache.commons.imaging.formats.xmp.XmpUpdateTest#test,32,0,200.849197
org.apache.commons.imaging.color.ColorCmykTest#testToString,3,2,187.53363
org.apache.commons.imaging.formats.jpeg.exif.WriteExifMetadataExampleTest#testOddOffsets,25,0,203.612213
org.apache.commons.imaging.palette.SimplePaletteTest#testGetPaletteIndexReturningNegative,6,5,191.058167
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRangeTest#testGetLowerBound,6,4,187.941208
org.apache.commons.imaging.TestImageWriteException#testCreateExceptionWithData,4,4,192.994659
org.apache.commons.imaging.formats.tiff.TiffRasterDataTest#testGetWidth,3,2,197.252213
org.apache.commons.imaging.formats.ico.IcoRoundtripTest#test32bitMask,13,0,191.230316
org.apache.commons.imaging.color.ColorHslTest#testSAssignment,3,2,191.410599
org.apache.commons.imaging.formats.jpeg.specific.JpegImageParserTest#testGetBufferedImage10,9,0,208.691727
org.apache.commons.imaging.formats.tiff.TiffRasterDataTest#testGetSimpleStatistics_0args,6,6,203.342499
org.apache.commons.imaging.formats.png.chunks.PngChunkScalTest#testConstruct_InvalidUnitSpecifier,3,1,195.721481
org.apache.commons.imaging.formats.png.chunks.PngChunkIccpTest#testParsingIccpChunk,29,7,190.723083
org.apache.commons.imaging.formats.gif.GifReadTest#testBufferedImage,4,0,204.574265
org.apache.commons.imaging.formats.gif.GifReadTest#testImageInfo,4,0,203.786102
org.apache.commons.imaging.formats.tiff.TiffRasterDataIntTest#testSetValue2,14,10,192.383362
org.apache.commons.imaging.formats.pnm.PnmImageParserTest#testGetImageInfo_missingWidthValue,6,3,191.44812
org.apache.commons.imaging.formats.pnm.PpmFileInfoTest#testCreatesPpmFileInfoThree,3,1,191.564743
org.apache.commons.imaging.formats.png.PngMultipleRoundtripTest#test,26,0,199.217819
org.apache.commons.imaging.color.ColorCieLchTest#testToString,3,2,200.603683
org.apache.commons.imaging.color.ColorCieLabTest#testToString,3,2,193.237442
org.apache.commons.imaging.color.ColorCieLabTest#testLAssignment,3,2,192.951477
org.apache.commons.imaging.formats.tiff.photometricinterpreters.PhotometricInterpreterLogLuvTest#testInterpretPixel,7,3,190.117767
org.apache.commons.imaging.formats.png.ConvertPngToGifTest#test,13,0,211.56694
org.apache.commons.imaging.color.ColorCieLabTest#testBAssignment,3,2,192.105179
org.apache.commons.imaging.roundtrip.NullParametersRoundtripTest#testNullParametersRoundtrip,11,0,201.10376
org.apache.commons.imaging.formats.dcx.DcxReadTest#testBufferedImage,4,0,199.264954
org.apache.commons.imaging.formats.tiff.TiffFloatingPointReadTest#test,59,0,229.677673
org.apache.commons.imaging.formats.tiff.TiffFloatingPointRoundTripTest#test,31,0,198.129776
org.apache.commons.imaging.color.ColorCmykTest#testCAssignment,3,2,196.146423
org.apache.commons.imaging.formats.tiff.photometricinterpreters.floatingpoint.PaletteEntryForRangeTest#testFaultyConstructors,35,9,199.813782
org.apache.commons.imaging.color.ColorCmyTest#testCAssignment,3,2,191.08049
org.apache.commons.imaging.color.ColorConversionsTest#testRGBtoDin99o,11,7,187.10231
org.apache.commons.imaging.formats.jpeg.iptc.IptcAddTest#testAddIptcData,27,0,198.68689
org.apache.commons.imaging.common.bytesource.ByteSourceImageTest#test,23,0,244.601044
org.apache.commons.imaging.TestImageInfo#testToStringEmptyComments,6,4,190.014725
org.apache.commons.imaging.common.bytesource.ByteSourceInputStreamTest#testReadFromStream,9,5,193.865845
org.apache.commons.imaging.color.ColorHslTest#testLAssignment,3,2,192.503265
