TC,LOC,SC,E
com.google.gson.JsonArrayTest#testEqualsOnEmptyArray,3,2,187.688065
com.google.gson.JsonArrayTest#testNullJsonElementAddition,5,6,198.192123
com.google.gson.JsonObjectTest#testAddingCharacterProperties,12,9,187.726257
com.google.gson.VersionExclusionStrategyTest#testNewerVersion,9,0,189.517822
com.google.gson.functional.VersioningTest#testIgnoreLaterVersionClassDeserialization,6,0,188.251297
com.google.gson.VersionExclusionStrategyTest#testOlderVersion,9,0,188.382797
com.google.gson.internal.reflect.Java17ReflectionHelperTest#testJava17RecordAccessors,12,0,174.465897
com.google.gson.JsonArrayAsListTest#testRemoveElement,10,0,187.815552
com.google.gson.JsonArrayAsListTest#testToArray,14,0,190.889618
com.google.gson.JsonArrayTest#testEqualsNonEmptyArray,16,13,190.216019
com.google.gson.functional.VersioningTest#testVersionedGsonMixingSinceAndUntilSerialization,15,0,190.508301
com.google.gson.functional.VersioningTest#testVersionedClassesSerialization,6,0,188.386032
com.google.gson.JsonObjectTest#testKeySet,23,23,191.417831
com.google.gson.internal.bind.util.ISO8601UtilsTest#testDateFormatString,9,3,189.897919
com.google.gson.internal.JavaVersionTest#testJava7,3,3,190.524231
com.google.gson.JsonArrayAsListTest#testAddAll,22,0,186.852005
com.google.gson.JsonObjectTest#testAddingAndRemovingObjectProperties,14,15,188.770233
com.google.gson.JsonObjectAsMapTest#testEqualsHashCode,8,0,188.481979
com.google.gson.functional.TypeAdapterRuntimeTypeWrapperTest#testJsonDeserializer_SubclassBackwardCompatibility,15,0,192.02507
com.google.gson.stream.JsonReaderPathTest#skipObjectNames,10,0,190.598175
com.google.gson.TypeAdapterTest#testFromJson_Reader_TrailingData,3,2,189.878265
com.google.gson.JsonObjectAsMapTest#testPut,28,0,191.458405
com.google.gson.functional.ReflectionAccessFilterTest#testInaccessibleNoArgsConstructor,15,0,190.809189
com.google.gson.JsonArrayTest#testDoublePrimitiveAddition,14,6,192.471268
com.google.gson.internal.bind.util.ISO8601UtilsTest#testDateParseWithTimezone,8,2,189.287979
com.google.gson.functional.ParameterizedTypesTest#testTypesWithMultipleParametersDeserialization,9,0,192.459854
com.google.gson.graph.GraphAdapterBuilderTest#testSerializationWithMultipleTypes,9,0,185.924881
com.google.gson.functional.ParameterizedTypesTest#testParameterizedTypeDeserialization,12,0,191.925797
com.google.gson.functional.Java17RecordTest#testFirstNameIsChosenForSerialization,4,0,174.388947
com.google.gson.functional.TypeAdapterRuntimeTypeWrapperTest#testJsonDeserializer_JsonSerializerDelegate,10,0,190.329666
com.google.gson.functional.ParameterizedTypesTest#testVariableTypeDeserialization,9,0,207.287827
com.google.gson.functional.VersioningTest#testVersionedUntilDeserialization,12,0,204.130814
com.google.gson.JsonArrayAsListTest#testViewUpdates,10,0,188.717743
com.google.gson.stream.JsonReaderPathTest#skipEndOfDocument,13,0,186.603378
com.google.gson.JsonArrayTest#testNullPrimitiveAddition,16,10,190.605682
com.google.gson.GsonBuilderTest#testCreatingMoreThanOnce,15,19,190.403
com.google.gson.functional.ParameterizedTypesTest#testVariableTypeFieldsAndGenericArraysSerialization,14,0,195.439911
com.google.gson.JsonArrayTest#testIsEmpty,9,8,189.653946
com.google.gson.functional.ReflectionAccessFilterTest#testBlockAllCollectionInterface,10,0,190.294235
com.google.gson.functional.Java17RecordTest#testMultipleNamesDeserializedCorrectly,6,0,176.435776
com.google.gson.functional.ReflectionAccessFilterTest#testClassWithoutNoArgsConstructor,36,0,193.889862
com.google.gson.functional.ParameterizedTypesTest#testParameterizedTypeWithCustomSerializer,15,0,191.44838
