TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.cli.ParserTestCase#testUnrecognizedOption,10,3,164.950531,11.827677,14.035417,54.983510333333335,3.9425589999999997,4.678472333333334,549.8351033333334,39.42559,46.78472333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.cli.OptionsTest#testLong,7,5,168.282898,11.807208,14.221171,33.6565796,2.3614416,2.8442342,235.5960572,16.530091199999998,19.9096394,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.cli.PatternOptionBuilderTest#testRequiredOption,12,5,165.147919,11.864856,13.938149,33.0295838,2.3729712,2.7876298,396.35500559999997,28.475654399999996,33.451557599999994,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.cli.ParserTestCase#testMissingRequiredGroup,20,5,158.533691,11.788177,13.433692,31.7067382,2.3576354,2.6867384000000003,634.134764,47.152708,53.734768,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.cli.BasicParserTest#testStopBursting,2,1,166.572449,11.807062,14.15345,166.572449,11.807062,14.15345,333.144898,23.614124,28.3069,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.HelpFormatterTest#testAutomaticUsage,18,4,165.469147,11.79976,14.03687,41.36728675,2.94994,3.5092175,744.6111615,53.09892,63.165915000000005,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1
org.apache.commons.cli.DefaultParserTest#testLongOptionQuoteHandlingWithoutStrip,6,5,168.325287,11.813867,14.239636,33.6650574,2.3627734,2.8479272,201.9903444,14.1766404,17.0875632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
org.apache.commons.cli.HelpFormatterTest#testAccessors,19,5,165.63295,11.792143,14.048368,33.12659,2.3584286,2.8096736,629.40521,44.8101434,53.3837984,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.ParserTestCase#testPropertyOptionSingularValue,10,4,165.677185,11.868161,14.019474,41.41929625,2.96704025,3.5048685,414.1929625,29.6704025,35.048685,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.ParserTestCase#testUnambiguousPartialLongOption2,8,1,159.047012,11.80549,13.435934,159.047012,11.80549,13.435934,1272.376096,94.44392,107.487472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.ParserTestCase#testAmbiguousPartialLongOption4,17,3,156.687012,11.749445,13.335694,52.229004,3.9164816666666664,4.445231333333333,887.893068,66.58018833333333,75.56893266666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.cli.ParserTestCase#testLongWithUnexpectedArgument2,13,3,162.701614,11.806675,13.746019,54.23387133333333,3.9355583333333333,4.582006333333333,705.0403273333333,51.162258333333334,59.566082333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.cli.ParserTestCase#testLongWithEqualSingleDash,7,2,164.713486,11.838108,13.935165,82.356743,5.919054,6.9675825,576.497201,41.433378000000005,48.7730775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.DefaultParserTest#testLongOptionWithEqualsQuoteHandling,5,1,170.699005,11.856131,14.438194,170.699005,11.856131,14.438194,853.4950249999999,59.280654999999996,72.19097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.ParserTestCase#testPropertiesOption1,16,8,159.293289,11.781536,13.520588,19.911661125,1.472692,1.6900735,318.586578,23.563072,27.041176,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.DefaultParserTest#testShortOptionQuoteHandlingWithoutStrip,6,5,169.177628,11.872,14.346133,33.8355256,2.3744,2.8692266,203.01315359999998,14.2464,17.2153596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
org.apache.commons.cli.PatternOptionBuilderTest#testClassPattern,7,1,167.201782,11.839747,14.139633,167.201782,11.839747,14.139633,1170.4124740000002,82.878229,98.97743100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.GnuParserTest#testPartialLongOptionSingleDash,2,1,162.347565,11.836774,13.757294,162.347565,11.836774,13.757294,324.69513,23.673548,27.514588,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.BasicParserTest#testAmbiguousPartialLongOption1,2,1,176.481323,12.230714,14.437198,176.481323,12.230714,14.437198,352.962646,24.461428,28.874396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.OptionsTest#testSimple,7,5,167.930511,11.815195,14.249649,33.5861022,2.3630389999999997,2.8499298,235.1027154,16.541272999999997,19.949508599999998,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.cli.HelpFormatterTest#testPrintOptions,34,7,169.187943,11.840864,14.28848,24.16970614285714,1.691552,2.0412114285714287,821.7700088571429,57.512768,69.40118857142858,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0
org.apache.commons.cli.HelpFormatterTest#testIndentedHeaderAndFooter,9,3,168.227158,11.818362,14.237576,56.07571933333333,3.939454,4.745858666666667,504.68147400000004,35.455086,42.712728000000006,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
org.apache.commons.cli.PosixParserTest#testLongWithEqualSingleDash,2,1,163.070862,11.862441,13.746821,163.070862,11.862441,13.746821,326.141724,23.724882,27.493642,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.GnuParserTest#testUnambiguousPartialLongOption4,2,1,167.918976,11.824361,14.225056,167.918976,11.824361,14.225056,335.837952,23.648722,28.450112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.OptionGroupTest#testTwoOptionsFromGroup,12,2,168.523239,11.837395,14.236514,84.2616195,5.9186975,7.118257,1011.1394339999999,71.02437,85.419084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.cli.OptionsTest#testHelpOptions,25,2,165.691681,11.801817,14.032435,82.8458405,5.9009085,7.0162175,2071.1460125,147.52271249999998,175.40543749999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.GnuParserTest#testLongWithUnexpectedArgument2,2,1,167.574234,11.789151,14.236312,167.574234,11.789151,14.236312,335.148468,23.578302,28.472624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.HelpFormatterTest#testPrintUsage,15,4,167.158264,11.813031,14.169588,41.789566,2.95325775,3.542397,626.84349,44.29886625,53.135954999999996,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
org.apache.commons.cli.ParserTestCase#testNegativeOption,6,2,162.402557,11.771541,13.830297,81.2012785,5.8857705,6.9151485,487.207671,35.314623,41.490891000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.OptionBuilderTest#testBaseOptionStringOpt,6,7,161.036026,11.813723,13.635646,23.005146571428572,1.6876747142857143,1.9479494285714285,138.0308794285714,10.126048285714285,11.687696571428571,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.commons.cli.HelpFormatterTest#testPrintHelpNewlineHeader,11,2,162.112396,11.825241,13.636829,81.056198,5.9126205,6.8184145,891.618178,65.0388255,75.0025595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
org.apache.commons.cli.PatternOptionBuilderTest#testObjectPattern,8,1,164.222733,11.772199,13.948468,164.222733,11.772199,13.948468,1313.781864,94.177592,111.587744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.HelpFormatterTest#testHeaderStartingWithLineSeparator,9,3,162.122116,11.804066,13.748266,54.040705333333335,3.9346886666666667,4.582755333333333,486.366348,35.412198000000004,41.244798,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
org.apache.commons.cli.BasicParserTest#testMissingArgWithBursting,2,1,167.398636,11.822075,14.159835,167.398636,11.822075,14.159835,334.797272,23.64415,28.31967,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.HelpFormatterTest#testRenderWrappedTextWordCut,9,2,161.766052,11.859137,13.586568,80.883026,5.9295685,6.793284,727.9472340000001,53.366116500000004,61.139556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
org.apache.commons.cli.HelpFormatterTest#testPrintOptionWithEmptyArgNameUsage,11,5,162.622849,11.889194,13.650527,32.5245698,2.3778388,2.7301054000000002,357.7702678,26.1562268,30.0311594,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
org.apache.commons.cli.ParserTestCase#testUnrecognizedOptionWithBursting,10,3,165.13884,11.839786,13.937744,55.046279999999996,3.9465953333333332,4.645914666666667,550.4628,39.46595333333334,46.45914666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.cli.GnuParserTest#testBursting,2,1,169.391663,11.827254,14.356819,169.391663,11.827254,14.356819,338.783326,23.654508,28.713638,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.PatternOptionBuilderTest#testSimplePattern,36,7,160.737732,11.837862,13.619688,22.962533142857144,1.6911231428571427,1.9456697142857142,826.6511931428571,60.880433142857136,70.04410971428571,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,0,1
org.apache.commons.cli.ParserTestCase#testPropertyOptionGroup,20,5,156.216705,11.720727,13.328244,31.243340999999997,2.3441454,2.6656488,624.86682,46.882908,53.312976,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.ParserTestCase#testNegativeArgument,5,2,165.405518,11.849972,13.948691,82.702759,5.924986,6.9743455,413.51379499999996,29.624929999999996,34.8717275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.CommandLineTest#testGetParsedOptionValue,9,6,167.291519,11.822655,14.15008,27.88191983333333,1.9704424999999999,2.358346666666667,250.9372785,17.7339825,21.225120000000004,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.cli.BasicParserTest#testUnambiguousPartialLongOption4,2,1,161.734924,11.856779,13.640714,161.734924,11.856779,13.640714,323.469848,23.713558,27.281428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
org.apache.commons.cli.HelpFormatterTest#testPrintSortedUsage,16,5,162.502472,11.840514,13.752043,32.5004944,2.3681028,2.7504086,520.0079104,37.8896448,44.0065376,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
org.apache.commons.cli.PatternOptionBuilderTest#testExistingFilePatternFileNotExist,6,1,167.078705,11.809597,14.130035,167.078705,11.809597,14.130035,1002.4722300000001,70.85758200000001,84.78021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.ParserTestCase#testReuseOptionsTwice,11,2,156.686691,11.771313,13.330003,78.3433455,5.8856565,6.6650015,861.7768004999999,64.7422215,73.3150165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.cli.ParserTestCase#testLongWithoutEqualDoubleDash,7,2,158.654526,11.883532,13.332716,79.327263,5.941766,6.666358,555.290841,41.592362,46.664506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.ParserTestCase#testPropertyOptionRequired,8,2,164.869446,11.846609,13.950967,82.434723,5.9233045,6.9754835,659.477784,47.386436,55.803868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.cli.DefaultParserTest#testLongOptionWithEqualsQuoteHandlingWithoutStrip,6,5,169.82106,11.821686,14.365215,33.964211999999996,2.3643372,2.873043,203.78527199999996,14.1860232,17.238258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
