TC,LOC,SC,E
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsFullOuterJoins,8,2,183.321869
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateTimeIntegerTime,8,3,182.775406
org.apache.commons.dbcp2.datasources.TestCPDSConnectionFactory#testConnectionErrorCleanup,35,39,164.420868
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testNullsAreSortedLow,8,2,181.111435
org.apache.commons.dbcp2.TestDelegatingStatement#testWrap,10,0,172.990982
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetDoubleStringDouble,8,2,184.788101
org.apache.commons.dbcp2.TestBasicDataSource#testInvalidConnectionInitSql,13,9,160.154266
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserSoftMinEvictableIdleTimeMillisWithUserMapInitialized,8,7,159.93335
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetStatement,8,2,181.627167
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetFloatStringFloat,8,2,183.142578
org.apache.commons.dbcp2.TestBasicDataSource#testMutateAbandonedConfig,12,5,171.46698
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserSoftMinEvictableIdleTimeMillisWithUserMapNotInitialized,5,4,165.917969
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetTableTypes,8,2,182.299377
org.apache.commons.dbcp2.managed.TestLocalXaResource#testForget,6,0,165.133881
org.apache.commons.dbcp2.managed.TestPoolableManagedConnection#testReallyClose,18,17,165.722565
org.apache.commons.dbcp2.datasources.CharArrayTest#testGet,3,2,162.44812
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateNClobStringNClob,8,3,182.898514
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsExpressionsInOrderBy,8,2,187.65657
org.apache.commons.dbcp2.managed.TestBasicManagedDataSource#testTransactionManagerNotSet,5,1,167.313309
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateClobIntegerReader,8,3,186.166534
org.apache.commons.dbcp2.TestDelegatingResultSet#testDeleteRow,8,2,182.783432
org.apache.commons.dbcp2.managed.TestLocalXaResource#testCommit,8,0,162.73111
org.apache.commons.dbcp2.TestAbandonedBasicDataSource#testLastUsed,22,0,176.935364
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserDefaultAutoCommitWithUserMapInitialized,8,7,169.07663
org.apache.commons.dbcp2.TestDelegatingConnection#testPassivateWithResultSetCloseException,15,0,161.394928
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testUpdatesAreDetectedInteger,8,2,183.470154
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsRefCursors,8,2,179.374817
org.apache.commons.dbcp2.managed.TestManagedDataSourceInTx#testNestedConnections,2,0,167.787018
org.apache.commons.dbcp2.TestDelegatingResultSet#testGetBigDecimalString,8,3,184.356674
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetAsciiStreamIntegerInputStreamLong,8,3,178.082855
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserTestOnBorrowMapInitialized,12,7,166.829208
org.apache.commons.dbcp2.managed.TestManagedDataSource#testManagedConnectionEqualsSameDelegate,14,5,165.418167
org.apache.commons.dbcp2.TestBasicDataSource#testNoAccessToUnderlyingConnectionAllowed,8,11,169.806137
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateBlobIntegerInputStream,8,3,184.920181
org.apache.commons.dbcp2.TestConnectionPool#testMaxTotal,16,0,160.22879
org.apache.commons.dbcp2.datasources.TestInstanceKeyDataSource#testJndiEnvironment,9,0,157.681686
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetNCharacterStreamStringReader,8,3,184.082397
org.apache.commons.dbcp2.managed.TestConnectionWithNarayana#testRepeatedGetConnectionInTimeout,31,0,183.75592
org.apache.commons.dbcp2.TestBasicDataSource#testStartInitializes,8,19,170.533417
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testDeletesAreDetectedInteger,8,2,187.995209
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsLikeEscapeClause,8,2,183.544006
org.apache.commons.dbcp2.managed.TestManagedDataSourceInTx#testConnectionReturnOnCommit,2,0,167.196533
org.apache.commons.dbcp2.datasources.TestInstanceKeyDataSource#testJndiNullProperties,3,0,167.590408
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testGetDoubleInteger,8,3,177.20224
org.apache.commons.dbcp2.TestDelegatingResultSet#testIsBeforeFirst,8,2,185.432266
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetCharacterStreamIntegerReaderLong,8,3,178.267441
org.apache.commons.dbcp2.TestConnectionPool#testCanCloseStatementTwice,17,0,150.217041
org.apache.commons.dbcp2.TestBasicDataSource#testValidationQueryTimoutFail,12,12,170.462891
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsResultSetTypeInteger,8,2,178.582153
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetCharacterStreamStringReader,8,3,183.007095
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testRegisterOutParameterStringSQLType,8,3,181.717682
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testGetURLString,8,3,188.859573
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetIntStringInteger,8,2,179.646667
org.apache.commons.dbcp2.cpdsadapter.TestDriverAdapterCPDS#testDeprecatedAccessors,11,0,161.17897
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testRegisterOutParameterStringIntegerString,8,3,180.04982
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testGetMaxTablesInSelect,8,2,182.745895
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsGetGeneratedKeys,8,2,186.52832
