TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsSelectForUpdate,8,2,185.013672,11.476721,16.163744,92.506836,5.7383605,8.081872,740.054688,45.906884,64.654976,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestDelegatingResultSet#testUpdateNCharacterStreamStringReaderLong,8,3,183.562088,11.403196,16.097424,61.187362666666665,3.8010653333333333,5.365808,489.4989013333333,30.408522666666666,42.926464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestDelegatingPreparedStatement#testSetDateIntegerSqlDateCalendar,8,3,179.698669,11.416034,15.754001,59.89955633333333,3.8053446666666666,5.251333666666667,479.19645066666664,30.442757333333333,42.01066933333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testSetNClobStringNClob,8,3,178.19458,11.436034,15.581851,59.39819333333333,3.812011333333333,5.1939503333333334,475.18554666666665,30.496090666666664,41.55160266666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.datasources.TestPerUserPoolDataSource#testPerUserDefaultTransactionIsolationWithUserMapNotInitialized,5,4,170.451447,11.446189,14.87389,42.61286175,2.86154725,3.7184725,213.06430874999998,14.30773625,18.592362499999997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.dbcp2.TestDelegatingDatabaseMetaData#testSupportsAlterTableWithAddColumn,8,2,188.310867,11.458997,16.433451,94.1554335,5.7294985,8.2167255,753.243468,45.835988,65.733804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.managed.TestBasicManagedDataSource#testCreateXaDataSourceNewInstance,8,7,166.190842,11.396114,14.575425,23.741548857142856,1.628016285714286,2.0822035714285714,189.93239085714285,13.024130285714287,16.65762857142857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
org.apache.commons.dbcp2.TestDelegatingResultSet#testMoveToCurrentRow,8,2,186.879089,11.464876,16.275214,93.4395445,5.732438,8.137607,747.516356,45.859504,65.100856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.dbcp2.TestDelegatingCallableStatement#testGetCharacterStreamInteger,8,3,188.069534,11.49064,16.367194,62.689844666666666,3.8302133333333335,5.4557313333333335,501.5187573333333,30.641706666666668,43.64585066666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
org.apache.commons.dbcp2.TestPoolingDataSource#testPoolGuardConnectionWrapperEqualInnermost,11,6,168.494186,11.423695,14.762807,28.082364333333334,1.9039491666666668,2.4604678333333334,308.9060076666667,20.943440833333337,27.06514616666667,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.dbcp2.TestBasicDataSourceFactory#testNoProperties,6,3,164.478928,11.478158,14.319517,54.826309333333334,3.826052666666667,4.773172333333333,328.957856,22.956316,28.639034,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
