TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.text.lookup.FunctionStringLookupTest#testHashMapNull,3,4,182.938477,12.345442,14.77569,45.73461925,3.0863605,3.6939225,137.20385775000003,9.2590815,11.081767500000002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.StringTokenizerTest#testStringTokenizerStrMatcher,6,5,191.416763,12.385261,15.462807,38.2833526,2.4770522,3.0925614,229.7001156,14.8623132,18.5553684,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.translate.EntityArraysTest#testHtml40ExtendedMap,3,1,187.037399,12.30478,15.292519,187.037399,12.30478,15.292519,561.112197,36.91434,45.877557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.text.lookup.ResourceBundleStringLookupTest#testDoubleBundle,3,3,185.326187,12.390138,14.957556,61.77539566666667,4.130046,4.985852,185.326187,12.390138,14.957556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.lookup.ConstantStringLookupTest#testLookupInvalidSyntax,3,1,181.966965,12.293065,14.856984,181.966965,12.293065,14.856984,545.900895,36.879195,44.570952000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StringTokenizerTest#testBasicIgnoreTrimmed3,11,11,184.239899,12.295578,15.043133,16.749081727272728,1.1177798181818182,1.3675575454545454,184.239899,12.295578,15.043133,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
org.apache.commons.text.WordUtilsTest#testCapitalizeFully_Text88,3,2,187.524475,12.29143,15.256522,93.7622375,6.145715,7.628261,281.2867125,18.437145,22.884783000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StrSubstitutorTest#testStaticReplacePrefixSuffix,5,2,185.897995,12.345379,15.058103,92.9489975,6.1726895,7.5290515,464.7449875,30.863447499999996,37.64525749999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.similarity.CosineSimilarityTest#testCosineSimilarityWithNull,7,1,210.426056,12.450716,16.954462,210.426056,12.450716,16.954462,1472.982392,87.155012,118.681234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.WordUtilsTest#testText123,3,2,186.706345,12.404915,15.076857,93.3531725,6.2024575,7.5384285,280.0595175,18.607372500000004,22.615285500000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StringEscapeUtilsTest#testStandaloneAmphersand,6,7,186.892181,12.400434,15.058929,26.698883,1.7714905714285716,2.151275571428571,160.19329799999997,10.628943428571429,12.907653428571427,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.similarity.LevenshteinDetailedDistanceTest#testCreatesLevenshteinDetailedDistanceTakingInteger6,8,7,184.349976,12.337338,14.942443,26.335710857142857,1.7624768571428573,2.1346347142857143,210.68568685714285,14.099814857142858,17.077077714285714,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.StrSubstitutorTest#testReplacePrefixNoSuffix,3,1,187.066437,12.340494,15.192558,187.066437,12.340494,15.192558,561.1993110000001,37.021482,45.577674,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.text.StrSubstitutorTest#testConstructorMapPrefixSuffix,6,4,185.462021,12.27516,15.052729,46.36550525,3.06879,3.76318225,278.1930315,18.41274,22.5790935,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.StringSubstitutorTest#testStaticReplacePrefixSuffix,5,1,188.693558,12.340222,15.340093,188.693558,12.340222,15.340093,943.4677899999999,61.70111,76.700465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StringSubstitutorTest#testReplaceEmptyKeyOnly,3,4,186.953003,12.316164,15.160586,46.73825075,3.079041,3.7901465,140.21475225,9.237123,11.370439500000002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.translate.EntityArraysTest#testForDuplicatedDeclaredMapKeys,20,6,184.81398,12.301653,15.098118,30.802329999999998,2.0502755,2.516353,616.0466,41.00551,50.32706,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
org.apache.commons.text.StringTokenizerTest#testBasicEmpty2,11,11,184.050797,12.31979,14.889707,16.731890636363634,1.119980909090909,1.3536097272727272,184.050797,12.31979,14.889707,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
org.apache.commons.text.translate.JavaUnicodeEscaperTest#testBetween,6,3,185.788651,12.361307,15.065804,61.92955033333333,4.120435666666666,5.021934666666667,371.577302,24.722614,30.131608,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.similarity.LevenshteinDistanceTest#testApplyThrowsIllegalArgumentExceptionAndCreatesLevenshteinDistanceTakingInteger,3,3,184.39595,12.297841,14.994173,61.465316666666666,4.099280333333334,4.998057666666667,184.39595,12.297841,14.994173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.similarity.LevenshteinDetailedDistanceTest#testGetLevenshteinDetailedDistance_NullStringInt,3,1,186.283447,12.340588,15.103138,186.283447,12.340588,15.103138,558.8503410000001,37.021764000000005,45.309414000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StringSubstitutorTest#testReplace_JiraText178_WeirdPatterns1,9,1,190.194916,12.309657,15.396735,190.194916,12.309657,15.396735,1711.7542440000002,110.786913,138.570615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.commons.text.StrTokenizerTest#testBasicEmpty1,10,10,186.208466,12.304766,15.056465,18.6208466,1.2304766,1.5056464999999999,186.208466,12.304766,15.056465,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
org.apache.commons.text.lookup.BiFunctionStringLookupTest#testConcurrentHashMapNull,3,4,183.501114,12.276074,14.977365,45.8752785,3.0690185,3.74434125,137.62583550000002,9.207055500000001,11.233023750000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.text.similarity.LevenshteinDistanceTest#testGetLevenshteinDistance_StringString,12,11,188.981842,12.368526,15.359595,17.180167454545455,1.1244114545454544,1.3963268181818183,206.16200945454545,13.492937454545455,16.755921818181818,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.commons.text.StringSubstitutorTest#testReplaceInTakingStringBuilderWithNonNull,7,6,190.467896,12.365128,15.4598,31.74464933333333,2.0608546666666667,2.576633333333333,222.21254533333334,14.425982666666668,18.036433333333335,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
org.apache.commons.text.lookup.DateStringLookupTest#testFormat,8,2,187.782211,12.305432,15.162205,93.8911055,6.152716,7.5811025,751.128844,49.221728,60.64882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
