TC,LOC,SC,E,P,T,E/SC,P/SC,T/SC,E/(SC/Loc),P/(SC/Loc),T/(SC/Loc),AR,ET,MG,ST,UT,RA,DepT,MNT,CTL,EmT,GF,IgT,SE,VT,DT,RO,DA,EH,CI,RP,LT
org.apache.commons.mail.util.MimeMessageParserTest#testParseHtmlEmailWithHtmlAttachment,25,37,168.882767,12.244442,13.749799,4.564399108108108,0.33093086486486484,0.37161618918918915,114.10997770270271,8.273271621621621,9.29040472972973,16,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,17
org.apache.commons.mail.SimpleEmailTest#testSend,19,4,173.887451,12.316326,14.182488,43.47186275,3.0790815,3.545622,825.96539225,58.5025485,67.366818,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
org.apache.commons.mail.resolver.DataSourceFileResolverTest#testResolvingFileLenient,8,9,162.637497,12.274212,13.329089,18.070833,1.3638013333333334,1.481009888888889,144.566664,10.910410666666667,11.848079111111112,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
org.apache.commons.mail.EmailTest#testSetFrom,10,5,163.06459,12.211556,13.353302,32.612918,2.4423112,2.6706604,326.12918,24.423112,26.706604,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.mail.MultiPartEmailTest#testAttachFileLocking,5,4,199.541702,12.279316,16.25023,49.8854255,3.069829,4.0625575,249.42712749999998,15.349144999999998,20.312787499999995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
org.apache.commons.mail.EmailTest#testSendBadHostName,20,12,169.738678,12.248932,13.851986,14.144889833333332,1.0207443333333333,1.1543321666666666,282.8977966666667,20.414886666666668,23.086643333333335,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
org.apache.commons.mail.util.MimeMessageParserTest#testParseHtmlEmailWithAttachmentAndEncodedFilename,26,37,167.468658,12.302268,13.738373,4.526179945945946,0.33249372972972974,0.37130737837837835,117.6806785945946,8.644836972972973,9.653991837837838,17,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,16
org.apache.commons.mail.EmailTest#testDefaultCharsetIgnoredByNonTextContent,13,11,166.99733,12.271179,13.6323,15.181575454545454,1.1155617272727272,1.2393,197.3604809090909,14.502302454545454,16.1109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
org.apache.commons.mail.MultiPartEmailTest#testAddPart2,6,4,196.157715,12.296235,15.945963,49.03942875,3.07405875,3.98649075,294.2365725,18.4443525,23.918944500000002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
org.apache.commons.mail.HtmlEmailTest#testEmbedFile,13,6,206.647156,12.246284,16.858108,34.441192666666666,2.041047333333333,2.809684666666667,447.73550466666666,26.53361533333333,36.525900666666665,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
org.apache.commons.mail.util.MimeMessageParserTest#testParseHtmlEmailWithAttachments,28,41,170.357162,12.208639,13.930107,4.1550527317073165,0.29777168292682926,0.33975870731707314,116.34147648780488,8.33760712195122,9.51324380487805,18,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,17
org.apache.commons.mail.HtmlEmailTest#testEmbedUrl,21,10,222.166534,12.272455,18.113803,22.216653400000002,1.2272455,1.8113803000000002,466.54972140000007,25.772155500000004,38.038986300000005,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2
